0,0,0.75,1,0,-1,-0.75,0,0,0
-5.58888e-07,-0.0057616,0.682357,0.990671,0.0349878,-1.0038,-0.702979,0.00337731,0.00115131,0.022138
-2.59379e-06,-0.00773656,0.61952,0.974681,0.0664902,-1.00367,-0.657655,0.00617057,0.00220677,0.0553479
-6.01659e-06,-0.00923085,0.564385,0.953633,0.0936482,-1.00038,-0.6137,0.00847997,0.00317211,0.0886321
-1.07508e-05,-0.0104148,0.516329,0.92899,0.116011,-0.994379,-0.57096,0.010383,0.00405193,0.122087
-1.66959e-05,-0.0113872,0.474516,0.901969,0.133455,-0.985922,-0.529407,0.0119419,0.0048505,0.1558
-2.37593e-05,-0.0122065,0.438052,0.873542,0.146095,-0.975124,-0.489114,0.0132088,0.00557216,0.189859
-3.18624e-05,-0.0129094,0.406094,0.844437,0.154212,-0.962028,-0.450224,0.0142277,0.00622157,0.224353
-4.09402e-05,-0.01352,0.377906,0.815174,0.158198,-0.946647,-0.412911,0.015037,0.00680378,0.259377
-5.09411e-05,-0.0140553,0.352861,0.786107,0.158507,-0.929008,-0.377356,0.0156701,0.00732419,0.295035
-6.18261e-05,-0.0145277,0.330445,0.757463,0.155626,-0.909179,-0.34371,0.016156,0.00778836,0.331437
-7.35681e-05,-0.0149467,0.310236,0.72938,0.150048,-0.887279,-0.312086,0.01652,0.00820188,0.368704
-8.61513e-05,-0.01532,0.291888,0.701934,0.142253,-0.86348,-0.282544,0.0167838,0.00857018,0.406962
-9.95702e-05,-0.0156534,0.275123,0.675163,0.132695,-0.837999,-0.255093,0.0169657,0.00889839,0.446348
-0.000113828,-0.0159517,0.259712,0.649077,0.121789,-0.811083,-0.229701,0.0170813,0.00919125,0.487005
