0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.675,1,1,1,1,1,1,1,1,1,1,1,0.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.00408163
0,0,0,0,0,0,0,0,0,0,0,0,0.602469,0.997531,1,1,1,1,1,1,1,1,1,1,0.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0102041
0,0,0,0,0,0,0,0,0,0,0,0,0.543939,0.981061,1,1,1,1,1,1,1,1,1,1,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0163265
0,0,0,0,0,0,0,0,0,0,0,0,0.496016,0.953984,1,1,1,1,1,1,1,1,1,1,0.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.022449
0,0,0,0,0,0,0,0,0,0,0,0,0.456021,0.918979,1,1,1,1,1,1,1,1,1,1,0.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0285714
0,0,0,0,0,0,0,0,0,0,0,0,0.421424,0.878576,1,1,1,1,1,1,1,1,1,1,0.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0346939
0,0,0,0,0,0,0,0,0,0,0,0,0.390541,0.834459,1,1,1,1,1,1,1,1,1,1,0.525,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0408163
0,0,0,0,0,0,0,0,0,0,0,0,0.363162,0.786838,1,1,1,1,1,1,1,1,1,1,0.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0469388
0,0,0,0,0,0,0,0,0,0,0,0,0.339074,0.738187,0.997739,1,1,1,1,1,1,1,1,1,0.675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0530612
0,0,0,0,0,0,0,0,0,0,0,0,0.317901,0.695123,0.986976,1,1,1,1,1,1,1,1,1,0.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0591837
0,0,0,0,0,0,0,0,0,0,0,0,0.299149,0.656742,0.969109,1,1,1,1,1,1,1,1,1,0.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0653061
0,0,0,0,0,0,0,0,0,0,0,0,0.28243,0.622324,0.945246,1,1,1,1,1,1,1,1,1,0.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0714286
0,0,0,0,0,0,0,0,0,0,0,0,0.267434,0.591289,0.916278,1,1,1,1,1,1,1,1,1,0.975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.077551
0,0,0,0,0,0,0,0,0,0,0,0,0.25391,0.562962,0.883129,1,1,1,1,1,1,1,1,1,1,-0.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0836735
0,0,0,0,0,0,0,0,0,0,0,0,0.241663,0.536746,0.846591,1,1,1,1,1,1,1,1,1,1,-0.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0897959
0,0,0,0,0,0,0,0,0,0,0,0,0.230533,0.512724,0.808129,0.998614,1,1,1,1,1,1,1,1,1,-0.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0959184
0,0,0,0,0,0,0,0,0,0,0,0,0.220376,0.490804,0.77303,0.99079,1,1,1,1,1,1,1,1,1,-0.725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.102041
0,0,0,0,0,0,0,0,0,0,0,0,0.211069,0.470719,0.740924,0.977288,1,1,1,1,1,1,1,1,1,-0.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.108163
0,0,0,0,0,0,0,0,0,0,0,0,0.202509,0.452242,0.711438,0.958811,1,1,1,1,1,1,1,1,1,-0.575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.114286
0,0,0,0,0,0,0,0,0,0,0,0,0.194608,0.435186,0.684258,0.935948,1,1,1,1,1,1,1,1,1,-0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.120408
0,0,0,0,0,0,0,0,0,0,0,0,0.187294,0.419391,0.658839,0.909476,1,1,1,1,1,1,1,1,1,-0.425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.126531
0,0,0,0,0,0,0,0,0,0,0,0,0.180502,0.404735,0.634861,0.879903,1,1,1,1,1,1,1,1,1,-0.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.132653
0,0,0,0,0,0,0,0,0,0,0,0,0.174178,0.39111,0.612474,0.84821,0.999028,1,1,1,1,1,1,1,1,-0.275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.138776
0,0,0,0,0,0,0,0,0,0,0,0,0.168275,0.378411,0.59169,0.818701,0.992923,1,1,1,1,1,1,1,1,-0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.144898
0,0,0,0,0,0,0,0,0,0,0,0,0.162751,0.366544,0.572338,0.791256,0.982111,1,1,1,1,1,1,1,1,-0.125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.15102
0,0,0,0,0,0,0,0,0,0,0,0,0.157571,0.355427,0.554273,0.765662,0.967067,1,1,1,1,1,1,1,1,-0.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.157143
0,0,0,0,0,0,0,0,0,0,0,0,0.152703,0.344987,0.537367,0.741735,0.948208,1,1,1,1,1,1,1,1,0.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.163265
0,0,0,0,0,0,0,0,0,0,0,0,0.148119,0.33516,0.521515,0.719072,0.926134,1,1,1,1,1,1,1,1,0.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.169388
0,0,0,0,0,0,0,0,0,0,0,0,0.143795,0.325871,0.506651,0.697428,0.901255,1,1,1,1,1,1,1,1,0.175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.17551
0,0,0,0,0,0,0,0,0,0,0,0,0.139709,0.317076,0.492695,0.676976,0.874232,0.999311,1,1,1,1,1,1,1,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.181633
0,0,0,0,0,0,0,0,0,0,0,0,0.135844,0.308738,0.479565,0.657777,0.848719,0.994357,1,1,1,1,1,1,1,0.325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.187755
0,0,0,0,0,0,0,0,0,0,0,0,0.132181,0.300821,0.467181,0.639719,0.824734,0.985364,1,1,1,1,1,1,1,0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.193878
0,0,0,0,0,0,0,0,0,0,0,0,0.128706,0.293295,0.455477,0.6227,0.802141,0.972681,1,1,1,1,1,1,1,0.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.2
0,0,0,0,0,0,0,0,0,0,0,0,0.125404,0.286132,0.444392,0.606633,0.78082,0.95662,1,1,1,1,1,1,1,0.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.206122
0,0,0,0,0,0,0,0,0,0,0,0,0.122263,0.279305,0.433874,0.591437,0.760462,0.937659,1,1,1,1,1,1,1,0.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.212245
0,0,0,0,0,0,0,0,0,0,0,0,0.119271,0.272793,0.423877,0.577055,0.740851,0.916153,1,1,1,1,1,1,1,0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.218367
0,0,0,0,0,0,0,0,0,0,0,0,0.116419,0.266574,0.414357,0.563437,0.722162,0.89253,0.999521,1,1,1,1,1,1,0.775,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.22449
0,0,0,0,0,0,0,0,0,0,0,0,0.113696,0.260629,0.405279,0.550524,0.704481,0.869995,0.995395,1,1,1,1,1,1,0.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.230612
0,0,0,0,0,0,0,0,0,0,0,0,0.111095,0.254939,0.396608,0.538259,0.68773,0.848649,0.987719,1,1,1,1,1,1,0.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.236735
0,0,0,0,0,0,0,0,0,0,0,0,0.108607,0.24949,0.38831,0.526596,0.671836,0.828398,0.976762,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.242857
0,0,0,0,0,0,0,0,0,0,0,0,0.106226,0.244266,0.380346,0.5155,0.656734,0.80916,0.962769,1,1,1,1,1,1,1,-0.925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.24898
0,0,0,0,0,0,0,0,0,0,0,0,0.103944,0.239254,0.372696,0.504924,0.642366,0.790689,0.946128,1,1,1,1,1,1,1,-0.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.255102
