0,0,0.75,1,0,-1,-0.75,0,0,0
-1.03731e-06,-0.0131187,0.703268,0.972048,-0.000177276,-0.971587,-0.690432,0,0,0.0228612
-5.15349e-06,-0.0180383,0.651545,0.9426,-0.000364084,-0.941186,-0.63772,0.00316821,-6.83316e-14,0.0578673
-1.27221e-05,-0.0217815,0.601991,0.911865,-0.000279411,-0.909627,-0.589106,0.00694938,3.41242e-07,0.0940251
-2.3907e-05,-0.0245914,0.554884,0.880156,3.59169e-05,-0.877224,-0.543075,0.00983733,1.57734e-06,0.131458
-3.86075e-05,-0.0266733,0.510449,0.847724,0.000530888,-0.844196,-0.49983,0.0120292,3.95717e-06,0.170296
-5.66119e-05,-0.0281971,0.468855,0.814787,0.00116005,-0.81074,-0.459503,0.0136864,7.5507e-06,0.210677
-7.76927e-05,-0.0293,0.430197,0.781542,0.00188279,-0.777046,-0.422149,0.014938,1.23408e-05,0.252747
-0.000101658,-0.0300895,0.394493,0.748179,0.00266314,-0.743301,-0.387746,0.0158842,1.82776e-05,0.296666
-0.000128377,-0.030648,0.361688,0.714889,0.00346989,-0.709696,-0.356202,0.0166018,2.5308e-05,0.342602
-0.000157784,-0.0310371,0.331667,0.681861,0.00427687,-0.676419,-0.327373,0.0171479,3.339e-05,0.390735
-0.000189878,-0.0313022,0.304271,0.649275,0.00506307,-0.643646,-0.301078,0.017565,4.24982e-05,0.441256
-0.000224717,-0.0314763,0.279311,0.617298,0.00581259,-0.611537,-0.27712,0.0178841,5.2625e-05,0.494369
