0,0,0.75,1,0,-1,-0.75,0,0,0
-4.76837e-06,-0.0143226,0.707569,0.982342,8.32667e-17,-0.98192,-0.693664,0,0,0.0226217
-2.34844e-05,-0.0198818,0.659603,0.962847,9.14268e-05,-0.961522,-0.644636,0.00352167,-1.41433e-12,0.0570122
-5.75694e-05,-0.0242224,0.613659,0.941648,0.00031633,-0.939535,-0.599613,0.00780256,1.63774e-06,0.0921513
-0.000107425,-0.027559,0.569795,0.919021,0.0006537,-0.916262,-0.556679,0.0111307,7.53785e-06,0.128131
-0.000172145,-0.0300742,0.528039,0.895217,0.00108249,-0.891943,-0.515846,0.0136776,1.87907e-05,0.165045
-0.000250176,-0.0319233,0.488395,0.870467,0.0015838,-0.866792,-0.477104,0.0155889,3.55337e-05,0.202985
-0.000339742,-0.0332377,0.450848,0.844979,0.00214081,-0.841007,-0.440429,0.016988,5.73873e-05,0.242049
-0.000439089,-0.0341288,0.415368,0.818943,0.00273872,-0.814761,-0.405783,0.0179794,8.37317e-05,0.282334
-0.000546637,-0.0346906,0.381911,0.792527,0.00336464,-0.788215,-0.373116,0.0186512,0.000113878,0.323941
-0.000661048,-0.0350156,0.350673,0.765654,0.00404907,-0.759929,-0.344104,0.0191868,0.000147237,0.366985
-0.000781524,-0.0352453,0.323084,0.737113,0.00493034,-0.730511,-0.318405,0.0196316,0.000183682,0.411644
-0.000908186,-0.0354034,0.298553,0.707625,0.00592395,-0.700604,-0.295413,0.0200023,0.000223232,0.458122
-0.00104121,-0.0355027,0.276553,0.677782,0.00696724,-0.670659,-0.274677,0.0203114,0.000265931,0.506611
