0,0,0.75,1,0,-1,-0.75,0,0,0
-3.12853e-06,-0.0114822,0.696345,0.990442,8.32667e-17,-0.990003,-0.6853,0,0,0.0224367
-1.48769e-05,-0.0154707,0.639667,0.97725,9.92534e-05,-0.975714,-0.628358,0.00254149,-5.4422e-19,0.0563945
-3.49208e-05,-0.0183191,0.586734,0.960296,0.00036487,-0.957694,-0.576773,0.00542582,8.18708e-07,0.0909053
-6.25557e-05,-0.0203546,0.537866,0.939862,0.000784674,-0.936338,-0.529303,0.00754077,3.5751e-06,0.12612
-9.67678e-05,-0.0218121,0.493106,0.916387,0.00133538,-0.912121,-0.485913,0.00910465,8.57754e-06,0.162192
-0.00013661,-0.0228576,0.452313,0.890388,0.00198948,-0.885569,-0.446415,0.0102718,1.5785e-05,0.199275
-0.000181317,-0.0236076,0.415242,0.862397,0.00271885,-0.857208,-0.410537,0.0111507,2.50389e-05,0.237522
-0.000230317,-0.0241439,0.381595,0.832924,0.00349707,-0.827526,-0.377971,0.0118183,3.61624e-05,0.277085
-0.000283205,-0.0245237,0.351064,0.802432,0.00430087,-0.796962,-0.348405,0.0123288,4.89979e-05,0.318119
-0.000339711,-0.0247881,0.323344,0.771327,0.00511066,-0.7659,-0.321538,0.0127213,6.3419e-05,0.360776
-0.000399666,-0.0249661,0.298148,0.739958,0.00591064,-0.734662,-0.297092,0.013024,7.93311e-05,0.405213
-0.000462982,-0.025079,0.275216,0.708617,0.00668852,-0.703519,-0.274815,0.0132576,9.66679e-05,0.451589
-0.000529634,-0.025142,0.254311,0.677547,0.00743518,-0.672694,-0.254481,0.0134373,0.000115387,0.500067
