0,0,0.75,1,1,1,0.75,0,0,0
0,0,0.675,1,1,1,0.804305,0.0206953,0,0.0222222
0,0,0.602469,0.997531,1,1,0.849559,0.0504411,0,0.0555556
0,0,0.543939,0.981061,1,1,0.886082,0.0889183,0,0.0888889
0,0,0.496016,0.953984,1,1,0.914785,0.135215,0,0.122222
0,0,0.456021,0.918979,1,1,0.936865,0.188135,0,0.155556
0,0,0.421424,0.878576,1,1,0.953569,0.246431,0,0.188889
0,0,0.390541,0.834459,1,1,0.966045,0.308955,0,0.222222
0,0,0.363162,0.786838,1,1,0.975272,0.374722,6.44149e-06,0.255556
0,0,0.339074,0.738187,0.997739,1,0.982047,0.442236,0.000716549,0.288889
0,0,0.317901,0.695123,0.986976,1,0.986996,0.50944,0.00356417,0.322222
0,0,0.299149,0.656742,0.969109,1,0.990596,0.575594,0.00880987,0.355556
0,0,0.28243,0.622324,0.945246,1,0.993208,0.64122,0.0155724,0.388889
0,0,0.267434,0.591289,0.916278,1,0.995098,0.705834,0.0240675,0.422222
0,0,0.25391,0.562962,0.883129,1,0.996465,0.764713,0.0388222,0.455556
0,0,0.241663,0.536746,0.846591,1,0.997452,0.815511,0.0620376,0.488889
0,0,0.230533,0.512724,0.808129,0.998614,0.998164,0.857802,0.0940339,0.522253
