0,0,0.75,1,1,1,0.75,0,0,0
1.92569e-07,0.000839505,0.647937,1.02331,1.00304,0.999611,0.799059,0.0245307,0.00167664,0.0217161
3.20093e-06,0.0021447,0.572293,1.02076,1.00748,0.998984,0.839253,0.0555848,0.00349798,0.0543444
1.63669e-05,0.00418891,0.517072,0.998044,1.00948,1.00023,0.871558,0.094727,0.00468923,0.0872431
5.41733e-05,0.00632048,0.471451,0.939855,1.03456,1.00382,0.89759,0.141292,0.00505331,0.11973
0.000136426,0.00810468,0.434338,0.87783,1.05363,1.0125,0.916872,0.192112,0.0044752,0.151561
0.000287599,0.00952436,0.402887,0.815416,1.06657,1.02352,0.933103,0.245699,0.00298911,0.182941
0.000535876,0.0106934,0.376481,0.764026,1.0632,1.03418,0.948655,0.301561,0.000668979,0.21426
0.000652798,0.0116818,0.353424,0.72119,1.04878,1.0405,0.965304,0.358552,-8.41793e-05,0.245899
0.000654313,0.0125268,0.332777,0.683744,1.02803,1.04131,0.981627,0.419365,-3.07639e-05,0.277834
0.000656246,0.0132456,0.314265,0.649274,0.984536,1.05832,0.995261,0.482532,0.00190814,0.309502
0.00159373,0.0138485,0.297962,0.618421,0.938253,1.07127,1.00924,0.544536,0.00487346,0.340745
0.00271768,0.0143675,0.283436,0.590428,0.890728,1.08008,1.02324,0.605223,0.0097755,0.371691
0.00402135,0.014822,0.270366,0.565112,0.851395,1.07636,1.03582,0.66539,0.0167215,0.402624
0.00550755,0.0152294,0.258407,0.541771,0.817306,1.06493,1.04439,0.726269,0.0261873,0.433814
0.00716624,0.0156016,0.247343,0.520024,0.786469,1.04885,1.048,0.784986,0.0415604,0.465435
0.00892333,0.0159468,0.237033,0.499629,0.757369,1.02052,1.05685,0.837923,0.0658051,0.497056
